Date,Barnyard,Surface,Frame,Sub_frame,Timing,Days_elapsed,Temp,CO2_mgC,CH4_mgC,NH3_ugN,N2O_ugN,CO2_mg,CH4_mg,NH3_mg,N2O_mg,CO2_eq
2011-07-12,7,BARK,A,A,BEFORE,26,26.5,NA,7.18E+00,NA,6.91E+01,NA,9.57E+00,NA,1.09E-01,NA
2011-07-12,7,BARK,B,A,BEFORE,26,26.1,NA,7.90E+00,NA,2.56E+03,NA,1.05E+01,NA,4.02E+00,NA
2011-07-12,8,BARK,A,M,BEFORE,26,25.3,NA,1.50E+01,NA,3.49E+02,NA,2.00E+01,NA,5.49E-01,NA
2011-07-12,8,BARK,B,M,BEFORE,26,25.5,NA,4.20E+01,NA,3.26E+02,NA,5.60E+01,NA,5.13E-01,NA
2011-07-12,8,BARK,A,A,BEFORE,26,24.0,NA,9.64E+00,NA,5.55E+02,NA,1.28E+01,NA,8.73E-01,NA
2011-07-12,8,BARK,B,A,BEFORE,26,24.0,NA,4.80E+01,NA,5.51E+02,NA,6.40E+01,NA,8.66E-01,NA
2011-07-12,9,BARK,B,M,BEFORE,26,26.9,NA,2.71E+00,NA,3.80E+02,NA,3.62E+00,NA,5.97E-01,NA
2011-07-12,9,BARK,A,A,BEFORE,26,23.2,NA,1.05E+01,NA,3.77E+02,NA,1.40E+01,NA,5.92E-01,NA
2011-07-12,9,BARK,B,A,BEFORE,26,23.2,1.41E+03,3.84E+00,NA,4.84E+02,5.16E+03,5.11E+00,NA,7.61E-01,NA
2011-07-13,1,SOIL,C,M,BEFORE,27,18.5,1.54E+02,6.36E+00,NA,6.41E+01,5.66E+02,8.48E+00,NA,1.01E-01,NA
2011-07-13,1,SOIL,D,M,BEFORE,27,18.7,1.44E+02,3.43E+00,NA,1.20E+02,5.27E+02,4.57E+00,NA,1.89E-01,NA
2011-07-13,1,SOIL,C,A,BEFORE,27,21.9,2.91E+02,1.23E+01,NA,6.18E+01,1.07E+03,1.64E+01,NA,9.72E-02,NA
2011-07-13,1,SOIL,D,A,BEFORE,27,23.4,2.39E+02,4.58E+00,NA,1.09E+02,8.78E+02,6.10E+00,NA,1.72E-01,NA
2011-07-13,2,SOIL,D,M,BEFORE,27,19.7,7.94E+01,2.56E+00,NA,7.51E+01,2.91E+02,3.41E+00,NA,1.18E-01,NA
2011-07-13,2,SOIL,C,A,BEFORE,27,23.1,1.73E+02,3.36E+00,NA,2.31E+02,6.36E+02,4.48E+00,NA,3.63E-01,NA
2011-07-13,2,SOIL,D,A,BEFORE,27,22.2,1.42E+02,1.96E+00,NA,9.13E+01,5.22E+02,2.61E+00,NA,1.44E-01,NA
2011-07-13,3,SOIL,C,M,BEFORE,27,20.3,1.75E+02,2.31E+00,NA,1.40E+02,6.42E+02,3.08E+00,NA,2.20E-01,NA
2011-07-13,3,SOIL,D,M,BEFORE,27,20.6,2.79E+02,5.43E+00,NA,2.51E+02,1.02E+03,7.24E+00,NA,3.94E-01,NA
2011-07-13,3,SOIL,C,A,BEFORE,27,23.1,2.19E+02,1.33E+00,NA,1.23E+02,8.01E+02,1.77E+00,NA,1.93E-01,NA
2011-07-13,3,SOIL,D,A,BEFORE,27,23.1,4.71E+02,2.42E+01,NA,2.95E+02,1.73E+03,3.22E+01,NA,4.64E-01,NA
2011-07-13,4,SAND,C,M,BEFORE,27,18.8,2.19E+02,4.16E-01,NA,6.68E+01,8.04E+02,5.55E-01,NA,1.05E-01,NA
2011-07-13,4,SAND,D,M,BEFORE,27,18.8,3.84E+02,9.04E-01,NA,1.62E+02,1.41E+03,1.21E+00,NA,2.54E-01,NA
2011-07-13,4,SAND,C,A,BEFORE,27,22.1,6.15E+02,9.81E-01,NA,1.18E+02,2.25E+03,1.31E+00,NA,1.86E-01,NA
2011-07-13,4,SAND,D,A,BEFORE,27,23.3,6.43E+02,1.49E+00,NA,9.62E+01,2.36E+03,1.98E+00,NA,1.51E-01,NA
2011-07-13,5,SAND,C,M,BEFORE,27,20.9,7.72E+02,9.55E-01,NA,3.42E+02,2.83E+03,1.27E+00,NA,5.38E-01,NA
2011-07-13,5,SAND,D,M,BEFORE,27,21.0,3.64E+02,9.76E-01,NA,8.94E+01,1.34E+03,1.30E+00,NA,1.40E-01,NA
2011-07-13,5,SAND,C,A,BEFORE,27,24.1,9.23E+02,2.02E+00,NA,2.32E+02,3.39E+03,2.69E+00,NA,3.65E-01,NA
2011-07-13,5,SAND,D,A,BEFORE,27,24.1,NA,8.43E-01,NA,6.81E+02,NA,1.12E+00,NA,1.07E+00,NA
2011-07-13,6,SAND,C,M,BEFORE,27,21.7,5.30E+02,2.37E+00,NA,4.85E+02,1.94E+03,3.16E+00,NA,7.61E-01,NA
2011-07-13,6,SAND,D,M,BEFORE,27,21.2,6.76E+02,1.48E+00,NA,1.08E+03,2.48E+03,1.97E+00,NA,1.70E+00,NA
2011-07-13,6,SAND,C,A,BEFORE,27,24.3,NA,3.74E+00,NA,9.22E+02,NA,4.99E+00,NA,1.45E+00,NA
2011-07-13,7,BARK,C,M,BEFORE,27,19.5,3.58E+02,4.72E+00,NA,7.02E+01,1.31E+03,6.30E+00,NA,1.10E-01,NA
2011-07-13,7,BARK,D,M,BEFORE,27,19.6,1.30E+03,2.02E+01,NA,3.92E+01,4.75E+03,2.69E+01,NA,6.16E-02,NA
2011-07-13,7,BARK,C,A,BEFORE,27,22.9,6.81E+02,4.93E+00,NA,1.28E+02,2.50E+03,6.57E+00,NA,2.00E-01,NA
2011-07-13,7,BARK,D,A,BEFORE,27,23.7,NA,3.10E+01,NA,1.46E+02,NA,4.14E+01,NA,2.30E-01,NA
2011-07-13,8,BARK,C,M,BEFORE,27,20.4,3.52E+02,5.82E-01,NA,6.33E+01,1.29E+03,7.76E-01,NA,9.95E-02,NA
2011-07-13,8,BARK,D,M,BEFORE,27,20.3,2.64E+02,4.14E-01,NA,4.59E+01,9.70E+02,5.53E-01,NA,7.21E-02,NA
2011-07-13,8,BARK,C,A,BEFORE,27,24.2,NA,1.54E+00,NA,1.69E+02,NA,2.05E+00,NA,2.66E-01,NA
2011-07-13,8,BARK,D,A,BEFORE,27,23.6,8.31E+02,6.87E-01,NA,1.61E+02,3.05E+03,9.16E-01,NA,2.53E-01,NA
2011-07-13,9,BARK,C,M,BEFORE,27,21.7,7.05E+02,3.70E+00,NA,3.30E+02,2.58E+03,4.93E+00,NA,5.19E-01,NA
2011-07-13,9,BARK,C,M,BEFORE,27,21.3,6.56E+02,2.93E+00,NA,2.79E+02,2.40E+03,3.91E+00,NA,4.38E-01,NA
2011-07-13,9,BARK,D,M,BEFORE,27,22.0,8.13E+02,1.76E+00,NA,5.40E+01,2.98E+03,2.35E+00,NA,8.49E-02,NA
2011-07-13,9,BARK,C,A,BEFORE,27,24.5,NA,3.28E+00,NA,4.50E+02,NA,4.38E+00,NA,7.07E-01,NA
2011-07-13,9,BARK,D,A,BEFORE,27,23.9,NA,2.91E+00,NA,1.90E+02,NA,3.88E+00,NA,2.98E-01,NA
2011-08-31,1,SOIL,A,M,AFTER,1,27.6,NA,3.47E+00,1.48E+02,6.08E+03,NA,4.63E+00,1.80E-01,9.56E+00,NA
2011-08-31,1,SOIL,B,M,AFTER,1,28.4,NA,2.13E+00,NA,6.11E+01,NA,2.83E+00,NA,9.60E-02,NA
2011-08-31,2,SOIL,A,M,AFTER,1,24.1,3.55E+02,4.56E-01,1.02E+03,NA,1.30E+03,6.08E-01,1.23E+00,NA,NA
2011-08-31,2,SOIL,B,M,AFTER,1,24.3,3.58E+02,1.65E+01,1.52E+03,5.19E+01,1.31E+03,2.20E+01,1.84E+00,8.16E-02,1.89E+03
2011-08-31,2,SOIL,B,M,AFTER,1,28.5,NA,3.00E+00,NA,2.30E+03,NA,4.00E+00,NA,3.62E+00,NA
2011-08-31,3,SOIL,A,M,AFTER,1,24.1,1.39E+02,1.70E+00,3.40E+03,4.57E+01,5.11E+02,2.26E+00,4.13E+00,7.18E-02,6.01E+02
2011-08-31,3,SOIL,A,M,AFTER,1,28.1,NA,7.78E-01,NA,3.39E+03,NA,1.04E+00,NA,5.33E+00,NA
2011-08-31,4,SAND,A,M,AFTER,1,24.9,6.46E+02,1.87E+00,1.00E+03,5.92E+03,2.37E+03,2.49E+00,1.22E+00,9.30E+00,5.21E+03
2011-08-31,4,SAND,A,M,AFTER,1,27.8,NA,9.16E-01,6.26E+01,9.16E+02,NA,1.22E+00,7.60E-02,1.44E+00,NA
2011-08-31,5,SAND,B,M,AFTER,1,24.4,NA,1.51E+00,1.13E+03,8.59E+03,NA,2.02E+00,1.37E+00,1.35E+01,NA
2011-08-31,5,SAND,A,M,AFTER,1,28.4,NA,1.34E+00,NA,1.56E+03,NA,1.78E+00,NA,2.45E+00,NA
2011-08-31,5,SAND,B,M,AFTER,1,28.4,NA,4.64E+00,1.78E+03,5.04E+02,NA,6.19E+00,2.16E+00,7.93E-01,NA
2011-08-31,6,SAND,A,M,AFTER,1,23.7,1.57E+02,3.31E-01,2.20E+02,6.99E+02,5.77E+02,4.41E-01,2.67E-01,1.10E+00,9.16E+02
2011-08-31,6,SAND,B,M,AFTER,1,26.0,NA,2.34E+00,2.41E+03,9.75E+03,NA,3.12E+00,2.93E+00,1.53E+01,NA
2011-08-31,6,SAND,B,M,AFTER,1,28.3,NA,6.02E+01,4.66E+03,NA,NA,8.02E+01,5.66E+00,NA,NA
2011-08-31,7,BARK,B,M,AFTER,1,28.3,NA,1.43E+02,7.65E+03,4.52E+01,NA,1.91E+02,9.29E+00,7.10E-02,NA
2011-08-31,9,BARK,A,M,AFTER,1,23.5,6.70E+02,3.40E+00,NA,1.77E+04,2.46E+03,4.54E+00,NA,2.79E+01,NA
2011-08-31,9,BARK,B,M,AFTER,1,23.7,5.94E+02,7.64E+01,NA,4.73E+03,2.18E+03,1.02E+02,NA,7.43E+00,NA
2011-09-02,1,SOIL,A,A,AFTER,3,21.3,3.03E+02,2.52E+01,1.08E+03,1.60E+02,1.11E+03,3.36E+01,1.31E+00,2.51E-01,2.03E+03
2011-09-02,1,SOIL,B,A,AFTER,3,21.6,3.95E+02,6.42E+01,NA,1.44E+02,1.45E+03,8.56E+01,NA,2.27E-01,NA
2011-09-02,1,SOIL,C,M,AFTER,3,26.9,3.61E+02,1.25E+02,1.43E+03,1.02E+03,1.32E+03,1.67E+02,1.74E+00,1.60E+00,5.97E+03
2011-09-02,2,SOIL,A,A,AFTER,3,22.3,3.80E+02,7.47E+00,4.57E+01,1.39E+02,1.39E+03,9.96E+00,5.55E-02,2.18E-01,1.71E+03
2011-09-02,2,SOIL,B,A,AFTER,3,22.0,4.43E+02,1.70E+01,1.18E+03,3.94E+02,1.62E+03,2.27E+01,1.43E+00,6.20E-01,2.38E+03
2011-09-02,3,SOIL,A,A,AFTER,3,23.0,1.37E+02,6.27E+00,2.86E+01,2.17E+02,5.02E+02,8.37E+00,3.47E-02,3.41E-01,8.13E+02
2011-09-02,3,SOIL,B,A,AFTER,3,24.1,3.35E+02,2.36E+01,1.28E+02,8.50E+02,1.23E+03,3.15E+01,1.55E-01,1.34E+00,2.42E+03
2011-09-02,4,SAND,A,A,AFTER,3,22.2,4.01E+02,1.09E+01,NA,4.68E+01,1.47E+03,1.45E+01,NA,7.36E-02,NA
2011-09-02,4,SAND,B,A,AFTER,3,22.4,3.42E+02,1.22E+01,4.35E+01,8.87E+02,1.26E+03,1.63E+01,5.28E-02,1.39E+00,2.08E+03
2011-09-02,4,SAND,C,M,AFTER,3,27.6,4.75E+02,2.20E+01,NA,1.10E+03,1.74E+03,2.93E+01,NA,1.73E+00,NA
2011-09-02,4,SAND,D,M,AFTER,3,27.3,3.16E+02,1.72E+01,NA,6.01E+02,1.16E+03,2.30E+01,NA,9.45E-01,NA
2011-09-02,5,SAND,A,A,AFTER,3,22.8,4.57E+02,2.30E+01,4.38E+02,1.12E+02,1.67E+03,3.07E+01,5.32E-01,1.76E-01,2.50E+03
2011-09-02,5,SAND,B,A,AFTER,3,22.8,4.59E+02,1.48E+01,NA,2.07E+02,1.68E+03,1.98E+01,NA,3.26E-01,NA
2011-09-02,5,SAND,C,M,AFTER,3,26.9,3.95E+02,2.93E+00,NA,4.53E+01,1.45E+03,3.91E+00,NA,7.12E-02,NA
2011-09-02,5,SAND,D,M,AFTER,3,26.9,5.02E+02,2.58E+01,1.58E+02,4.87E+03,1.84E+03,3.43E+01,1.92E-01,7.66E+00,4.98E+03
2011-09-02,6,SAND,A,A,AFTER,3,25.1,3.97E+02,4.01E+00,NA,NA,1.46E+03,5.34E+00,NA,NA,NA
2011-09-02,6,SAND,B,A,AFTER,3,25.6,4.22E+02,7.04E+00,5.01E+01,1.43E+03,1.55E+03,9.39E+00,6.08E-02,2.25E+00,2.45E+03
2011-09-02,7,BARK,A,A,AFTER,3,22.2,1.37E+03,1.49E-01,NA,3.46E+02,5.04E+03,1.98E-01,NA,5.43E-01,NA
2011-09-02,7,BARK,A,A,AFTER,3,22.4,7.58E+02,1.09E+00,NA,1.23E+02,2.78E+03,1.45E+00,NA,1.93E-01,NA
2011-09-02,7,BARK,C,M,AFTER,3,0.0,7.25E+02,1.24E+01,7.50E+02,3.07E+03,2.66E+03,1.65E+01,9.10E-01,4.82E+00,4.51E+03
2011-09-02,7,BARK,D,M,AFTER,3,27.0,NA,5.10E-02,NA,5.13E+02,NA,6.81E-02,NA,8.06E-01,NA
2011-09-02,8,BARK,A,A,AFTER,3,22.4,6.57E+02,3.78E+00,NA,3.58E+03,2.41E+03,5.04E+00,NA,5.63E+00,NA
2011-09-02,8,BARK,B,A,AFTER,3,22.4,9.54E+02,5.12E-01,NA,5.57E+00,3.50E+03,6.82E-01,NA,8.75E-03,NA
2011-09-02,8,BARK,C,M,AFTER,3,27.0,9.23E+02,5.37E+00,NA,8.17E+02,3.38E+03,7.15E+00,NA,1.28E+00,NA
2011-09-02,8,BARK,D,M,AFTER,3,26.9,7.68E+02,2.35E+01,NA,9.28E+00,2.82E+03,3.13E+01,NA,1.46E-02,NA
2011-09-02,9,BARK,A,A,AFTER,3,26.7,8.32E+02,3.94E+00,NA,2.69E+03,3.05E+03,5.26E+00,NA,4.23E+00,NA
2011-09-02,9,BARK,B,A,AFTER,3,27.7,1.07E+03,2.18E+01,NA,1.08E+02,3.91E+03,2.91E+01,NA,1.70E-01,NA
2011-09-08,1,SOIL,C,A,AFTER,8,26.4,3.47E+02,5.95E+01,2.33E+02,1.18E+03,1.27E+03,7.94E+01,2.83E-01,1.86E+00,3.81E+03
2011-09-08,1,SOIL,D,A,AFTER,8,26.7,1.97E+02,1.95E+01,3.75E+02,2.71E+03,7.23E+02,2.60E+01,4.55E-01,4.26E+00,2.64E+03
2011-09-08,3,SOIL,D,A,AFTER,8,25.6,5.10E+02,4.57E+01,NA,8.77E+03,1.87E+03,6.10E+01,NA,1.38E+01,NA
2011-09-08,4,SAND,C,A,AFTER,8,26.7,6.01E+02,2.97E+01,NA,NA,2.20E+03,3.96E+01,NA,NA,NA
2011-09-08,4,SAND,D,A,AFTER,8,25.2,4.01E+02,3.46E+01,NA,7.40E+01,1.47E+03,4.61E+01,NA,1.16E-01,NA
2011-09-08,6,SAND,C,A,AFTER,8,25.9,5.19E+02,4.46E+01,NA,3.03E-02,1.90E+03,5.95E+01,NA,4.76E-05,NA
2011-09-08,6,SAND,D,A,AFTER,8,25.4,7.85E+02,9.59E+01,5.86E+02,1.61E+04,2.88E+03,1.28E+02,7.12E-01,2.54E+01,1.36E+04
2011-09-08,7,BARK,C,A,AFTER,8,26.2,NA,1.66E-01,NA,1.38E+02,NA,2.21E-01,NA,2.16E-01,NA
2011-09-08,7,BARK,D,A,AFTER,8,26.7,7.58E+02,1.91E+01,NA,1.90E+03,2.78E+03,2.55E+01,NA,2.98E+00,NA
2011-09-08,9,BARK,C,A,AFTER,8,26.2,6.76E+02,1.22E+01,NA,NA,2.48E+03,1.63E+01,NA,NA,NA
2011-09-08,9,BARK,D,A,AFTER,8,25.7,6.77E+02,1.62E+01,NA,NA,2.48E+03,2.16E+01,NA,NA,NA
2011-09-30,1,SOIL,A,M,BEFORE,30,13.0,2.42E+01,2.66E-01,NA,2.12E+01,8.88E+01,3.54E-01,NA,3.34E-02,NA
2011-09-30,1,SOIL,B,M,BEFORE,30,13.3,2.15E+01,2.52E-01,NA,NA,7.88E+01,3.36E-01,NA,NA,NA
2011-09-30,1,SOIL,A,A,BEFORE,30,14.1,1.07E+02,1.71E+01,NA,7.07E+01,3.91E+02,2.28E+01,NA,1.11E-01,NA
2011-09-30,1,SOIL,B,A,BEFORE,30,14.1,1.92E+01,NA,NA,1.98E+01,7.03E+01,NA,NA,3.12E-02,NA
2011-09-30,2,SOIL,A,M,BEFORE,30,14.1,4.48E+01,5.06E-01,NA,4.54E+00,1.64E+02,6.74E-01,NA,7.13E-03,NA
2011-09-30,2,SOIL,A,A,BEFORE,30,15.2,1.21E+02,1.74E+00,NA,9.29E+00,4.44E+02,2.32E+00,NA,1.46E-02,NA
2011-09-30,2,SOIL,B,A,BEFORE,30,14.8,9.45E+01,1.10E+00,NA,4.05E+01,3.47E+02,1.47E+00,NA,6.36E-02,NA
2011-09-30,3,SOIL,A,M,BEFORE,30,13.3,4.74E+01,1.64E+00,NA,2.71E+01,1.74E+02,2.19E+00,NA,4.26E-02,NA
2011-09-30,4,SAND,B,M,BEFORE,30,13.4,1.91E+01,1.56E-01,NA,NA,7.00E+01,2.08E-01,NA,NA,NA
2011-09-30,4,SAND,A,A,BEFORE,30,13.9,5.20E+01,1.25E+00,NA,2.68E+00,1.91E+02,1.67E+00,NA,4.21E-03,NA
2011-09-30,4,SAND,B,A,BEFORE,30,15.5,3.46E+01,6.99E-01,NA,NA,1.27E+02,9.33E-01,NA,NA,NA
2011-09-30,5,SAND,A,M,BEFORE,30,13.1,2.59E+01,2.39E-01,NA,1.73E+01,9.49E+01,3.19E-01,NA,2.72E-02,NA
2011-09-30,5,SAND,B,M,BEFORE,30,13.7,5.85E+01,2.67E+00,NA,2.59E+02,2.15E+02,3.56E+00,NA,4.07E-01,NA
2011-09-30,5,SAND,A,A,BEFORE,30,14.5,9.53E+01,2.20E+00,NA,6.42E+02,3.49E+02,2.93E+00,NA,1.01E+00,NA
2011-09-30,5,SAND,B,A,BEFORE,30,15.1,6.01E+01,7.55E-01,NA,NA,2.20E+02,1.01E+00,NA,NA,NA
2011-09-30,6,SAND,A,A,BEFORE,30,14.5,7.67E+01,4.59E+00,NA,4.97E+01,2.81E+02,6.11E+00,NA,7.80E-02,NA
2011-09-30,6,SAND,B,A,BEFORE,30,14.5,5.08E+01,2.37E+00,NA,5.65E+02,1.86E+02,3.16E+00,NA,8.88E-01,NA
2011-09-30,7,BARK,A,M,BEFORE,30,13.5,8.43E+01,6.86E-01,NA,1.47E+01,3.09E+02,9.15E-01,NA,2.31E-02,NA
2011-09-30,7,BARK,B,M,BEFORE,30,13.5,1.44E+02,1.45E-01,NA,7.94E+01,5.26E+02,1.94E-01,NA,1.25E-01,NA
2011-09-30,7,BARK,A,A,BEFORE,30,14.9,2.17E+02,NA,NA,8.22E+01,7.97E+02,NA,NA,1.29E-01,NA
2011-09-30,7,BARK,B,A,BEFORE,30,14.8,5.75E+01,6.50E-01,NA,6.45E+01,2.11E+02,8.67E-01,NA,1.01E-01,NA
2011-09-30,8,BARK,A,M,BEFORE,30,13.5,6.60E+01,1.41E+00,NA,3.65E+00,2.42E+02,1.88E+00,NA,5.74E-03,NA
2011-09-30,8,BARK,B,M,BEFORE,30,13.1,5.86E+01,3.70E-01,NA,2.30E-01,2.15E+02,4.93E-01,NA,3.61E-04,NA
2011-09-30,8,BARK,A,A,BEFORE,30,14.0,9.87E+01,3.13E+00,NA,NA,3.62E+02,4.17E+00,NA,NA,NA
2011-09-30,8,BARK,B,A,BEFORE,30,14.0,8.55E+01,4.56E+00,NA,2.98E+01,3.14E+02,6.08E+00,NA,4.68E-02,NA
2011-09-30,9,BARK,B,A,BEFORE,30,15.1,1.12E+02,3.48E+00,NA,4.31E+01,4.10E+02,4.64E+00,NA,6.77E-02,NA
2011-10-03,1,SOIL,C,M,BEFORE,33,18.3,9.13E+01,1.79E+00,NA,6.85E+02,3.35E+02,2.39E+00,NA,1.08E+00,NA
2011-10-03,1,SOIL,D,M,BEFORE,33,19.2,8.58E+01,7.32E+00,NA,5.48E+01,3.15E+02,9.77E+00,NA,8.61E-02,NA
2011-10-03,1,SOIL,C,A,BEFORE,33,23.4,1.32E+02,3.71E+00,NA,2.18E+03,4.85E+02,4.95E+00,NA,3.42E+00,NA
2011-10-03,1,SOIL,D,A,BEFORE,33,24.0,1.70E+02,2.93E+01,NA,1.47E+01,6.24E+02,3.91E+01,NA,2.31E-02,NA
2011-10-03,2,SOIL,C,M,BEFORE,33,22.7,1.44E+02,1.97E+00,NA,1.34E+01,5.29E+02,2.62E+00,NA,2.10E-02,NA
2011-10-03,2,SOIL,D,M,BEFORE,33,22.7,1.40E+02,5.99E+00,NA,3.56E+01,5.12E+02,7.99E+00,NA,5.60E-02,NA
2011-10-03,2,SOIL,C,A,BEFORE,33,24.1,1.70E+02,1.46E+00,NA,7.58E+01,6.24E+02,1.95E+00,NA,1.19E-01,NA
2011-10-03,2,SOIL,D,A,BEFORE,33,24.1,1.50E+02,7.55E+00,NA,5.48E+01,5.49E+02,1.01E+01,NA,8.62E-02,NA
2011-10-03,3,SOIL,C,M,BEFORE,33,23.1,6.38E+01,3.87E-02,NA,9.58E+00,2.34E+02,5.17E-02,NA,1.50E-02,NA
2011-10-03,3,SOIL,D,M,BEFORE,33,23.0,9.64E+01,2.34E-01,NA,2.97E+01,3.53E+02,3.11E-01,NA,4.67E-02,NA
2011-10-03,3,SOIL,C,A,BEFORE,33,23.8,8.50E+01,NA,NA,1.25E+01,3.12E+02,NA,NA,1.97E-02,NA
2011-10-03,4,SAND,C,M,BEFORE,33,19.3,8.06E+01,1.28E+00,NA,NA,2.96E+02,1.71E+00,NA,NA,NA
2011-10-03,4,SAND,D,M,BEFORE,33,20.0,1.12E+02,2.95E-01,NA,NA,4.09E+02,3.93E-01,NA,NA,NA
2011-10-03,4,SAND,C,A,BEFORE,33,22.8,1.29E+02,2.30E+00,NA,NA,4.72E+02,3.06E+00,NA,NA,NA
2011-10-03,4,SAND,D,A,BEFORE,33,23.0,2.01E+02,4.27E-01,NA,8.37E+00,7.37E+02,5.70E-01,NA,1.32E-02,NA
2011-10-03,5,SAND,C,M,BEFORE,33,22.0,1.03E+02,4.93E-01,NA,NA,3.77E+02,6.57E-01,NA,NA,NA
2011-10-03,5,SAND,D,M,BEFORE,33,22.0,1.04E+02,7.08E-01,NA,1.59E+01,3.81E+02,9.44E-01,NA,2.50E-02,NA
2011-10-03,5,SAND,C,A,BEFORE,33,23.8,1.26E+02,4.09E-01,NA,NA,4.63E+02,5.46E-01,NA,NA,NA
2011-10-03,5,SAND,D,A,BEFORE,33,24.6,1.27E+02,7.82E-01,NA,6.48E+01,4.67E+02,1.04E+00,NA,1.02E-01,NA
2011-10-03,6,SAND,C,M,BEFORE,33,23.0,1.87E+02,1.07E+00,NA,3.70E+01,6.85E+02,1.43E+00,NA,5.82E-02,NA
2011-10-03,6,SAND,D,M,BEFORE,33,23.0,1.51E+02,2.83E+00,NA,2.24E+01,5.52E+02,3.77E+00,NA,3.52E-02,NA
2011-10-03,6,SAND,C,A,BEFORE,33,24.2,2.02E+02,2.55E+00,NA,4.94E+01,7.42E+02,3.40E+00,NA,7.76E-02,NA
2011-10-03,6,SAND,D,A,BEFORE,33,24.4,1.14E+02,8.20E-01,NA,NA,4.17E+02,1.09E+00,NA,NA,NA
2011-10-03,7,BARK,C,M,BEFORE,33,20.3,5.15E+02,1.65E-01,NA,6.39E+01,1.89E+03,2.21E-01,NA,1.00E-01,NA
2011-10-03,7,BARK,D,M,BEFORE,33,20.4,1.84E+02,2.95E-01,NA,2.85E+01,6.76E+02,3.93E-01,NA,4.47E-02,NA
2011-10-03,7,BARK,C,A,BEFORE,33,22.9,2.79E+02,5.12E-01,NA,NA,1.02E+03,6.83E-01,NA,NA,NA
2011-10-03,7,BARK,D,A,BEFORE,33,23.0,4.41E+02,8.33E-02,NA,NA,1.62E+03,1.11E-01,NA,NA,NA
2011-10-03,8,BARK,C,M,BEFORE,33,21.5,2.78E+02,1.51E-01,NA,3.36E+01,1.02E+03,2.01E-01,NA,5.28E-02,NA
2011-10-03,8,BARK,D,M,BEFORE,33,21.4,1.89E+02,3.76E-01,NA,4.67E+01,6.92E+02,5.01E-01,NA,7.33E-02,NA
2011-10-03,8,BARK,C,A,BEFORE,33,24.1,3.63E+02,8.03E-02,NA,NA,1.33E+03,1.07E-01,NA,NA,NA
2011-10-03,8,BARK,D,A,BEFORE,33,24.3,2.60E+02,1.73E-01,NA,3.79E+00,9.52E+02,2.31E-01,NA,5.95E-03,NA
2011-10-03,9,BARK,C,M,BEFORE,33,22.7,2.57E+02,9.16E-01,NA,3.07E+01,9.43E+02,1.22E+00,NA,4.82E-02,NA
2011-10-03,9,BARK,C,A,BEFORE,33,24.1,1.50E+02,9.13E-01,NA,1.01E+01,5.48E+02,1.22E+00,NA,1.58E-02,NA
2011-10-03,9,BARK,D,A,BEFORE,33,24.1,2.80E+02,1.62E+00,NA,NA,1.03E+03,2.16E+00,NA,NA,NA
2011-10-19,1,SOIL,A,M,AFTER,1,6.1,5.82E+01,6.72E+00,8.77E+02,4.27E+01,2.13E+02,8.96E+00,1.06E+00,6.72E-02,4.60E+02
2011-10-19,1,SOIL,B,M,AFTER,1,6.5,9.63E+00,2.13E+00,4.20E+02,NA,3.53E+01,2.84E+00,5.10E-01,NA,NA
2011-10-19,1,SOIL,A,A,AFTER,1,8.3,1.59E+01,1.31E+00,8.77E+02,NA,5.84E+01,1.75E+00,1.07E+00,NA,NA
2011-10-19,1,SOIL,B,A,AFTER,1,8.7,5.99E+01,3.15E+00,1.72E+03,2.67E+01,2.20E+02,4.20E+00,2.09E+00,4.20E-02,3.43E+02
2011-10-19,2,SOIL,A,M,AFTER,1,8.1,9.20E+00,NA,4.97E+02,NA,3.38E+01,NA,6.03E-01,NA,NA
2011-10-19,2,SOIL,B,M,AFTER,1,7.7,1.72E+01,3.48E-01,2.36E+02,NA,6.31E+01,4.64E-01,2.87E-01,NA,NA
2011-10-19,2,SOIL,A,A,AFTER,1,8.8,1.11E+01,1.33E-01,NA,1.65E+00,4.07E+01,1.78E-01,NA,2.59E-03,NA
2011-10-19,2,SOIL,B,A,AFTER,1,8.6,4.87E+01,8.53E-01,2.01E+03,1.19E+01,1.78E+02,1.14E+00,2.44E+00,1.87E-02,2.20E+02
2011-10-19,3,SOIL,A,M,AFTER,1,7.7,1.82E+01,2.27E-01,4.89E+02,7.20E+00,6.69E+01,3.03E-01,5.94E-01,1.13E-02,7.96E+01
2011-10-19,4,SAND,A,M,AFTER,1,6.6,NA,3.24E-01,3.58E+02,1.09E+01,NA,4.31E-01,4.35E-01,1.72E-02,NA
2011-10-19,4,SAND,B,M,AFTER,1,6.6,1.60E+01,1.69E-01,NA,2.08E+01,5.85E+01,2.25E-01,NA,3.27E-02,NA
2011-10-19,4,SAND,A,A,AFTER,1,7.9,1.22E+01,7.10E-02,9.86E+01,NA,4.48E+01,9.47E-02,1.20E-01,NA,NA
2011-10-19,4,SAND,B,A,AFTER,1,7.9,2.16E+01,1.73E-01,NA,7.95E+01,7.94E+01,2.30E-01,NA,1.25E-01,NA
2011-10-19,5,SAND,A,M,AFTER,1,7.7,2.45E+01,3.06E-01,2.51E+01,3.26E+00,8.99E+01,4.08E-01,3.05E-02,5.13E-03,1.02E+02
